Model Name,Color,Storage,SKU Code,Product Price,Original Price,Financing Option,Badge,Offers,Product Rating,Number of Ratings,Stock Status,Product URL
"Galaxy Book4 Edge (15.6"", X1-26-100, 16GB), a Copilot+ PC",sapphire blue,512GB,NP750XQB-KA2CA,Not Available,Not Available,Not Applicable,None,Save $150.00,4.3,3,In Stock,https://www.samsung.com/ca/computers/galaxy-book/galaxy-book4-edge-15-6-inch-x-26-16gb-512gb-np750xqb-ka2ca/
"Galaxy Book4 Edge (15.6"", X1-26-100, 16GB), a Copilot+ PC",sapphire blue,256GB,NP750XQB-KA1CA,$999.99,"$1,199.99",Not Applicable,None,Save $150.00,4.3,3,In Stock,https://www.samsung.com/ca/computers/galaxy-book/galaxy-book4-edge-15-6-inch-x-26-16gb-256gb-np750xqb-ka1ca/
"Galaxy Book6 (14.0"", Core 5, 8GB)",gray,Intel® Core™ 5,NP740VJK-KG2CA,Not Available,Not Available,Not Applicable,None,None,Not Rated,0,In Stock,https://www.samsung.com/ca/computers/notebook/galaxy-book6-c5-core-5-8gb-256gb-galaxy-book6-series-np740vjk-kg2ca/
"Galaxy Book6 (14.0"", Core 5, 8GB)",gray,256GB,NP740VJK-KG2CA,Not Available,Not Available,Not Applicable,None,None,Not Rated,0,In Stock,https://www.samsung.com/ca/computers/notebook/galaxy-book6-c5-core-5-8gb-256gb-galaxy-book6-series-np740vjk-kg2ca/
"Galaxy Book5 Pro 360 (16.0"", Core Ultra 7, 16GB), a Copilot...",silver,Intel® Core™ Ultra 7,NP960QHA-KG3CA,Not Available,Not Available,Not Applicable,None,None,4.6,472,In Stock,https://www.samsung.com/ca/computers/galaxy-book/galaxy-book5-pro-360-16-inch-ultra-7-16gb-1tb-np960qha-kg3ca/
"Galaxy Book5 Pro 360 (16.0"", Core Ultra 7, 16GB), a Copilot...",silver,1TB,NP960QHA-KG3CA,Not Available,Not Available,Not Applicable,None,None,4.6,472,In Stock,https://www.samsung.com/ca/computers/galaxy-book/galaxy-book5-pro-360-16-inch-ultra-7-16gb-1tb-np960qha-kg3ca/
"Galaxy Book5 Pro 360 (16.0"", Core Ultra 7, 16GB), a Copilot...",silver,512GB,NP960QHA-KG2CA,Not Available,Not Available,Not Applicable,None,None,4.6,472,In Stock,https://www.samsung.com/ca/computers/galaxy-book/galaxy-book5-pro-360-16-inch-ultra-7-16gb-512gb-np960qha-kg2ca/
"Galaxy Book5 Pro (16.0"", Core Ultra 7, 16GB), a Copilot+ PC",gray,Intel® Core™ Ultra 7,NP960XHA-KG1CA,"$2,349.99","$2,849.99",From $97.92/mo for 24 mos,None,Save $500.00,4.6,731,In Stock,https://www.samsung.com/ca/computers/galaxy-book/galaxy-book5-pro-16-inch-ultra-7-16gb-1tb-np960xha-kg1ca/
"Galaxy Book5 Pro (16.0"", Core Ultra 7, 16GB), a Copilot+ PC",gray,1TB,NP960XHA-KG1CA,"$2,349.99","$2,849.99",From $97.92/mo for 24 mos,None,Save $500.00,4.6,731,In Stock,https://www.samsung.com/ca/computers/galaxy-book/galaxy-book5-pro-16-inch-ultra-7-16gb-1tb-np960xha-kg1ca/
"Galaxy Book4 Edge (16.0"", X Elite 84, 16G), a Copilot+ PC",sapphire blue,X Elite 84,NP960XMB-KB1CA,Not Available,Not Available,Not Applicable,None,None,4.5,223,In Stock,https://www.samsung.com/ca/computers/galaxy-book/galaxy-book4-edge-16-inch-x-elite-84-16gb-1tb-np960xmb-kb1ca/
"Galaxy Book4 Edge (16.0"", X Elite 84, 16G), a Copilot+ PC",sapphire blue,1TB,NP960XMB-KB1CA,Not Available,Not Available,Not Applicable,None,None,4.5,223,In Stock,https://www.samsung.com/ca/computers/galaxy-book/galaxy-book4-edge-16-inch-x-elite-84-16gb-1tb-np960xmb-kb1ca/
"Galaxy Book5 360 (15.6"", Core Ultra 5, 16GB), a Copilot+ PC",gray,Intel® Core™ Ultra 5,NP750QHA-KA2CA,Not Available,Not Available,Not Applicable,None,None,3.5,2,In Stock,https://www.samsung.com/ca/computers/galaxy-book/galaxy-book5-360-15-inch-ultra-5-16gb-512gb-np750qha-ka2ca/
"Galaxy Book5 360 (15.6"", Core Ultra 5, 16GB), a Copilot+ PC",gray,512GB,NP750QHA-KA2CA,Not Available,Not Available,Not Applicable,None,None,3.5,2,In Stock,https://www.samsung.com/ca/computers/galaxy-book/galaxy-book5-360-15-inch-ultra-5-16gb-512gb-np750qha-ka2ca/
"Galaxy Book4 Edge (14.0"", X Elite 80, 16G), a Copilot+ PC",sapphire blue,X Elite 80,NP940XMA-KB1CA,Not Available,Not Available,Not Applicable,None,None,4.5,223,In Stock,https://www.samsung.com/ca/computers/galaxy-book/galaxy-book4-edge-14-inch-x-elite-80-16gb-512gb-np940xma-kb1ca/
"Galaxy Book4 Edge (14.0"", X Elite 80, 16G), a Copilot+ PC",sapphire blue,512GB,NP940XMA-KB1CA,Not Available,Not Available,Not Applicable,None,None,4.5,223,In Stock,https://www.samsung.com/ca/computers/galaxy-book/galaxy-book4-edge-14-inch-x-elite-80-16gb-512gb-np940xma-kb1ca/
